seed,model,instance,load_factor,makespan,runtime
8,SavedNetwork/30_15_1_199.pth,abz5.txt,1,1487.0,4.051354169845581
9,SavedNetwork/30_15_1_199.pth,abz5.txt,1,1472.0,4.1185290813446045
8,SavedNetwork/30_15_1_199.pth,abz6.txt,1,1169.0,3.8028018474578857
9,SavedNetwork/30_15_1_199.pth,abz6.txt,1,1159.0,3.957503080368042
8,SavedNetwork/30_15_1_199.pth,abz7.txt,1,866.0,21.51184892654419
9,SavedNetwork/30_15_1_199.pth,abz7.txt,1,970.0,16.400775909423828
8,SavedNetwork/30_15_1_199.pth,abz8.txt,1,884.0,20.890642881393433
9,SavedNetwork/30_15_1_199.pth,abz8.txt,1,972.0,15.88989520072937
8,SavedNetwork/30_15_1_199.pth,abz9.txt,1,987.0,21.150500774383545
9,SavedNetwork/30_15_1_199.pth,abz9.txt,1,1012.0,17.559460163116455
8,SavedNetwork/30_15_1_199.pth,dmu01.txt,1,3729.0,21.345153093338013
9,SavedNetwork/30_15_1_199.pth,dmu01.txt,1,3826.0,17.22550392150879
8,SavedNetwork/30_15_1_199.pth,dmu02.txt,1,3670.0,21.75299596786499
9,SavedNetwork/30_15_1_199.pth,dmu02.txt,1,4195.0,16.702173233032227
8,SavedNetwork/30_15_1_199.pth,dmu03.txt,1,3760.0,21.61633825302124
9,SavedNetwork/30_15_1_199.pth,dmu03.txt,1,4138.0,17.37855815887451
8,SavedNetwork/30_15_1_199.pth,dmu04.txt,1,3922.0,20.886192083358765
9,SavedNetwork/30_15_1_199.pth,dmu04.txt,1,3745.0,16.809612035751343
8,SavedNetwork/30_15_1_199.pth,dmu05.txt,1,3848.0,21.168107986450195
9,SavedNetwork/30_15_1_199.pth,dmu05.txt,1,4249.0,17.06209897994995
8,SavedNetwork/30_15_1_199.pth,dmu06.txt,1,4737.0,29.936248064041138
9,SavedNetwork/30_15_1_199.pth,dmu06.txt,1,4984.0,26.612224817276
8,SavedNetwork/30_15_1_199.pth,dmu07.txt,1,4077.0,30.132696866989136
9,SavedNetwork/30_15_1_199.pth,dmu07.txt,1,4897.0,25.881197214126587
8,SavedNetwork/30_15_1_199.pth,dmu08.txt,1,4460.0,29.36736798286438
9,SavedNetwork/30_15_1_199.pth,dmu08.txt,1,5262.0,25.83327627182007
8,SavedNetwork/30_15_1_199.pth,dmu09.txt,1,3976.0,29.43096089363098
9,SavedNetwork/30_15_1_199.pth,dmu09.txt,1,4556.0,24.082722187042236
8,SavedNetwork/30_15_1_199.pth,dmu10.txt,1,4081.0,29.96923804283142
9,SavedNetwork/30_15_1_199.pth,dmu10.txt,1,4506.0,23.896159887313843
8,SavedNetwork/30_15_1_199.pth,dmu11.txt,1,4754.0,45.81369113922119
9,SavedNetwork/30_15_1_199.pth,dmu11.txt,1,5297.0,35.08797526359558
8,SavedNetwork/30_15_1_199.pth,dmu12.txt,1,5368.0,45.97107791900635
9,SavedNetwork/30_15_1_199.pth,dmu12.txt,1,5609.0,35.91572594642639
8,SavedNetwork/30_15_1_199.pth,dmu13.txt,1,4954.0,47.21130585670471
9,SavedNetwork/30_15_1_199.pth,dmu13.txt,1,5410.0,36.32032585144043
8,SavedNetwork/30_15_1_199.pth,dmu14.txt,1,4259.0,46.435065031051636
9,SavedNetwork/30_15_1_199.pth,dmu14.txt,1,4951.0,35.12970685958862
8,SavedNetwork/30_15_1_199.pth,dmu15.txt,1,4639.0,46.92817211151123
9,SavedNetwork/30_15_1_199.pth,dmu15.txt,1,4943.0,34.30337619781494
8,SavedNetwork/30_15_1_199.pth,dmu16.txt,1,5234.0,69.35313391685486
9,SavedNetwork/30_15_1_199.pth,dmu16.txt,1,6020.0,58.93597197532654
8,SavedNetwork/30_15_1_199.pth,dmu17.txt,1,5133.0,69.33468103408813
9,SavedNetwork/30_15_1_199.pth,dmu17.txt,1,6157.0,55.60470199584961
8,SavedNetwork/30_15_1_199.pth,dmu18.txt,1,5348.0,70.00188612937927
9,SavedNetwork/30_15_1_199.pth,dmu18.txt,1,5921.0,55.083672761917114
8,SavedNetwork/30_15_1_199.pth,dmu19.txt,1,4981.0,70.00888705253601
9,SavedNetwork/30_15_1_199.pth,dmu19.txt,1,5533.0,54.522727966308594
8,SavedNetwork/30_15_1_199.pth,dmu20.txt,1,5375.0,68.79637813568115
9,SavedNetwork/30_15_1_199.pth,dmu20.txt,1,5743.0,54.19287586212158
8,SavedNetwork/30_15_1_199.pth,dmu21.txt,1,5580.0,88.23435401916504
9,SavedNetwork/30_15_1_199.pth,dmu21.txt,1,5708.0,79.27506875991821
8,SavedNetwork/30_15_1_199.pth,dmu22.txt,1,5789.0,91.65679693222046
9,SavedNetwork/30_15_1_199.pth,dmu22.txt,1,5892.0,84.25806713104248
8,SavedNetwork/30_15_1_199.pth,dmu23.txt,1,5867.0,87.83075714111328
9,SavedNetwork/30_15_1_199.pth,dmu23.txt,1,5820.0,78.33847618103027
8,SavedNetwork/30_15_1_199.pth,dmu24.txt,1,5285.0,89.582026720047
9,SavedNetwork/30_15_1_199.pth,dmu24.txt,1,5916.0,80.75756692886353
8,SavedNetwork/30_15_1_199.pth,dmu25.txt,1,5131.0,90.21716713905334
9,SavedNetwork/30_15_1_199.pth,dmu25.txt,1,5966.0,79.16928100585938
8,SavedNetwork/30_15_1_199.pth,dmu26.txt,1,6458.0,134.3528871536255
9,SavedNetwork/30_15_1_199.pth,dmu26.txt,1,6204.0,120.3173770904541
8,SavedNetwork/30_15_1_199.pth,dmu27.txt,1,6209.0,137.90280294418335
9,SavedNetwork/30_15_1_199.pth,dmu27.txt,1,7045.0,121.11136484146118
8,SavedNetwork/30_15_1_199.pth,dmu28.txt,1,6099.0,138.91416788101196
9,SavedNetwork/30_15_1_199.pth,dmu28.txt,1,6494.0,125.06378483772278
8,SavedNetwork/30_15_1_199.pth,dmu29.txt,1,6197.0,137.76018285751343
9,SavedNetwork/30_15_1_199.pth,dmu29.txt,1,6351.0,124.65899991989136
8,SavedNetwork/30_15_1_199.pth,dmu30.txt,1,6371.0,135.54592609405518
9,SavedNetwork/30_15_1_199.pth,dmu30.txt,1,6301.0,119.29526925086975
8,SavedNetwork/30_15_1_199.pth,dmu31.txt,1,7026.0,147.23111200332642
9,SavedNetwork/30_15_1_199.pth,dmu31.txt,1,6817.0,137.5781819820404
8,SavedNetwork/30_15_1_199.pth,dmu32.txt,1,6612.0,150.65912103652954
9,SavedNetwork/30_15_1_199.pth,dmu32.txt,1,6797.0,140.2218210697174
8,SavedNetwork/30_15_1_199.pth,dmu33.txt,1,6646.0,147.6996569633484
9,SavedNetwork/30_15_1_199.pth,dmu33.txt,1,6855.0,137.95748114585876
8,SavedNetwork/30_15_1_199.pth,dmu34.txt,1,6313.0,148.4903061389923
9,SavedNetwork/30_15_1_199.pth,dmu34.txt,1,6596.0,141.86369919776917
8,SavedNetwork/30_15_1_199.pth,dmu35.txt,1,6481.0,151.26714706420898
9,SavedNetwork/30_15_1_199.pth,dmu35.txt,1,6885.0,141.37919211387634
8,SavedNetwork/30_15_1_199.pth,dmu36.txt,1,7804.0,221.664977312088
9,SavedNetwork/30_15_1_199.pth,dmu36.txt,1,7446.0,216.0261778831482
8,SavedNetwork/30_15_1_199.pth,dmu37.txt,1,7567.0,219.61402297019958
9,SavedNetwork/30_15_1_199.pth,dmu37.txt,1,7530.0,208.00846219062805
8,SavedNetwork/30_15_1_199.pth,dmu38.txt,1,7333.0,224.9185209274292
9,SavedNetwork/30_15_1_199.pth,dmu38.txt,1,7453.0,208.62260675430298
8,SavedNetwork/30_15_1_199.pth,dmu39.txt,1,7297.0,223.20538091659546
9,SavedNetwork/30_15_1_199.pth,dmu39.txt,1,7029.0,208.72412180900574
8,SavedNetwork/30_15_1_199.pth,dmu40.txt,1,7775.0,222.6035361289978
9,SavedNetwork/30_15_1_199.pth,dmu40.txt,1,7450.0,214.8973879814148
8,SavedNetwork/30_15_1_199.pth,dmu41.txt,1,4513.0,23.03526496887207
9,SavedNetwork/30_15_1_199.pth,dmu41.txt,1,4216.0,18.38876700401306
8,SavedNetwork/30_15_1_199.pth,dmu42.txt,1,5164.0,22.555629014968872
9,SavedNetwork/30_15_1_199.pth,dmu42.txt,1,4763.0,19.554550886154175
8,SavedNetwork/30_15_1_199.pth,dmu43.txt,1,4820.0,22.316704988479614
9,SavedNetwork/30_15_1_199.pth,dmu43.txt,1,4678.0,18.91621208190918
8,SavedNetwork/30_15_1_199.pth,dmu44.txt,1,4827.0,22.52066707611084
9,SavedNetwork/30_15_1_199.pth,dmu44.txt,1,4913.0,19.215805053710938
8,SavedNetwork/30_15_1_199.pth,dmu45.txt,1,5129.0,23.04268980026245
9,SavedNetwork/30_15_1_199.pth,dmu45.txt,1,4506.0,19.42560625076294
8,SavedNetwork/30_15_1_199.pth,dmu46.txt,1,5721.0,30.552674055099487
9,SavedNetwork/30_15_1_199.pth,dmu46.txt,1,5814.0,27.67642593383789
8,SavedNetwork/30_15_1_199.pth,dmu47.txt,1,5204.0,30.921015977859497
9,SavedNetwork/30_15_1_199.pth,dmu47.txt,1,5359.0,26.980894088745117
8,SavedNetwork/30_15_1_199.pth,dmu48.txt,1,4848.0,30.709839820861816
9,SavedNetwork/30_15_1_199.pth,dmu48.txt,1,5087.0,26.80515193939209
8,SavedNetwork/30_15_1_199.pth,dmu49.txt,1,5086.0,30.55123996734619
9,SavedNetwork/30_15_1_199.pth,dmu49.txt,1,5501.0,26.61205816268921
8,SavedNetwork/30_15_1_199.pth,dmu50.txt,1,5278.0,30.88178300857544
9,SavedNetwork/30_15_1_199.pth,dmu50.txt,1,5056.0,27.954171895980835
8,SavedNetwork/30_15_1_199.pth,dmu51.txt,1,6299.0,49.80740571022034
9,SavedNetwork/30_15_1_199.pth,dmu51.txt,1,5961.0,42.3839008808136
8,SavedNetwork/30_15_1_199.pth,dmu52.txt,1,6332.0,49.85823106765747
9,SavedNetwork/30_15_1_199.pth,dmu52.txt,1,6039.0,41.692732095718384
8,SavedNetwork/30_15_1_199.pth,dmu53.txt,1,6441.0,51.19330191612244
9,SavedNetwork/30_15_1_199.pth,dmu53.txt,1,6372.0,43.15338397026062
8,SavedNetwork/30_15_1_199.pth,dmu54.txt,1,6524.0,50.39742732048035
9,SavedNetwork/30_15_1_199.pth,dmu54.txt,1,6462.0,42.35590720176697
8,SavedNetwork/30_15_1_199.pth,dmu55.txt,1,6207.0,51.2805118560791
9,SavedNetwork/30_15_1_199.pth,dmu55.txt,1,6163.0,44.29987621307373
8,SavedNetwork/30_15_1_199.pth,dmu56.txt,1,7057.0,72.91925001144409
9,SavedNetwork/30_15_1_199.pth,dmu56.txt,1,7594.0,65.25232791900635
8,SavedNetwork/30_15_1_199.pth,dmu57.txt,1,7164.0,73.85988903045654
9,SavedNetwork/30_15_1_199.pth,dmu57.txt,1,6798.0,63.20649290084839
