seed,model,instance,load_factor,makespan,runtime
8,SavedNetwork/6_6_1_99.pth,abz5.txt,1,1705.0,4.241782903671265
9,SavedNetwork/6_6_1_99.pth,abz5.txt,1,1596.0,4.025620937347412
8,SavedNetwork/6_6_1_99.pth,abz6.txt,1,1380.0,4.023788213729858
9,SavedNetwork/6_6_1_99.pth,abz6.txt,1,1167.0,4.008413076400757
8,SavedNetwork/6_6_1_99.pth,abz7.txt,1,853.0,21.7308611869812
9,SavedNetwork/6_6_1_99.pth,abz7.txt,1,989.0,16.877830028533936
8,SavedNetwork/6_6_1_99.pth,abz8.txt,1,911.0,20.886307954788208
9,SavedNetwork/6_6_1_99.pth,abz8.txt,1,1012.0,15.80793285369873
8,SavedNetwork/6_6_1_99.pth,abz9.txt,1,913.0,21.836761713027954
9,SavedNetwork/6_6_1_99.pth,abz9.txt,1,988.0,16.38011384010315
8,SavedNetwork/6_6_1_99.pth,dmu01.txt,1,3616.0,21.550076961517334
9,SavedNetwork/6_6_1_99.pth,dmu01.txt,1,4439.0,17.236530780792236
8,SavedNetwork/6_6_1_99.pth,dmu02.txt,1,4000.0,22.4552059173584
9,SavedNetwork/6_6_1_99.pth,dmu02.txt,1,4101.0,17.864144802093506
8,SavedNetwork/6_6_1_99.pth,dmu03.txt,1,3691.0,22.451422214508057
9,SavedNetwork/6_6_1_99.pth,dmu03.txt,1,3977.0,17.975992679595947
8,SavedNetwork/6_6_1_99.pth,dmu04.txt,1,3814.0,21.08238196372986
9,SavedNetwork/6_6_1_99.pth,dmu04.txt,1,4244.0,17.652520895004272
8,SavedNetwork/6_6_1_99.pth,dmu05.txt,1,3843.0,21.84101104736328
9,SavedNetwork/6_6_1_99.pth,dmu05.txt,1,4162.0,18.21895480155945
8,SavedNetwork/6_6_1_99.pth,dmu06.txt,1,4977.0,30.324676036834717
9,SavedNetwork/6_6_1_99.pth,dmu06.txt,1,4852.0,26.03409481048584
8,SavedNetwork/6_6_1_99.pth,dmu07.txt,1,4250.0,30.738240957260132
9,SavedNetwork/6_6_1_99.pth,dmu07.txt,1,4547.0,26.25050711631775
8,SavedNetwork/6_6_1_99.pth,dmu08.txt,1,4230.0,30.227883100509644
9,SavedNetwork/6_6_1_99.pth,dmu08.txt,1,4979.0,24.946177005767822
8,SavedNetwork/6_6_1_99.pth,dmu09.txt,1,4259.0,30.178756952285767
9,SavedNetwork/6_6_1_99.pth,dmu09.txt,1,4436.0,25.144307136535645
8,SavedNetwork/6_6_1_99.pth,dmu10.txt,1,4141.0,29.794519186019897
9,SavedNetwork/6_6_1_99.pth,dmu10.txt,1,4729.0,24.338455200195312
8,SavedNetwork/6_6_1_99.pth,dmu11.txt,1,5011.0,47.46570706367493
9,SavedNetwork/6_6_1_99.pth,dmu11.txt,1,5136.0,34.55536508560181
8,SavedNetwork/6_6_1_99.pth,dmu12.txt,1,5161.0,47.06668305397034
9,SavedNetwork/6_6_1_99.pth,dmu12.txt,1,5428.0,37.44422888755798
8,SavedNetwork/6_6_1_99.pth,dmu13.txt,1,4889.0,47.638211250305176
9,SavedNetwork/6_6_1_99.pth,dmu13.txt,1,5587.0,36.20295691490173
8,SavedNetwork/6_6_1_99.pth,dmu14.txt,1,4538.0,47.99828815460205
9,SavedNetwork/6_6_1_99.pth,dmu14.txt,1,5113.0,36.91437482833862
8,SavedNetwork/6_6_1_99.pth,dmu15.txt,1,4763.0,47.70867609977722
9,SavedNetwork/6_6_1_99.pth,dmu15.txt,1,4780.0,37.1340651512146
8,SavedNetwork/6_6_1_99.pth,dmu16.txt,1,5506.0,70.65143895149231
9,SavedNetwork/6_6_1_99.pth,dmu16.txt,1,6137.0,58.443334102630615
8,SavedNetwork/6_6_1_99.pth,dmu17.txt,1,5496.0,70.27092695236206
9,SavedNetwork/6_6_1_99.pth,dmu17.txt,1,6039.0,58.28074598312378
8,SavedNetwork/6_6_1_99.pth,dmu18.txt,1,5286.0,70.8783118724823
9,SavedNetwork/6_6_1_99.pth,dmu18.txt,1,5816.0,59.19068694114685
8,SavedNetwork/6_6_1_99.pth,dmu19.txt,1,5314.0,70.42814993858337
9,SavedNetwork/6_6_1_99.pth,dmu19.txt,1,5657.0,57.284777879714966
8,SavedNetwork/6_6_1_99.pth,dmu20.txt,1,5085.0,69.70956110954285
9,SavedNetwork/6_6_1_99.pth,dmu20.txt,1,6198.0,55.519779920578
8,SavedNetwork/6_6_1_99.pth,dmu21.txt,1,5712.0,92.09230899810791
9,SavedNetwork/6_6_1_99.pth,dmu21.txt,1,5840.0,81.45397305488586
8,SavedNetwork/6_6_1_99.pth,dmu22.txt,1,6198.0,98.20069003105164
9,SavedNetwork/6_6_1_99.pth,dmu22.txt,1,6239.0,82.1923336982727
8,SavedNetwork/6_6_1_99.pth,dmu23.txt,1,5960.0,90.21358799934387
9,SavedNetwork/6_6_1_99.pth,dmu23.txt,1,6156.0,77.97763895988464
8,SavedNetwork/6_6_1_99.pth,dmu24.txt,1,5465.0,91.67539811134338
9,SavedNetwork/6_6_1_99.pth,dmu24.txt,1,5849.0,81.4100558757782
8,SavedNetwork/6_6_1_99.pth,dmu25.txt,1,5607.0,92.2046799659729
9,SavedNetwork/6_6_1_99.pth,dmu25.txt,1,5808.0,80.29693412780762
8,SavedNetwork/6_6_1_99.pth,dmu26.txt,1,6693.0,138.69084906578064
9,SavedNetwork/6_6_1_99.pth,dmu26.txt,1,6239.0,124.30458998680115
8,SavedNetwork/6_6_1_99.pth,dmu27.txt,1,6530.0,138.8362557888031
9,SavedNetwork/6_6_1_99.pth,dmu27.txt,1,7004.0,126.244873046875
8,SavedNetwork/6_6_1_99.pth,dmu28.txt,1,6496.0,139.15892815589905
9,SavedNetwork/6_6_1_99.pth,dmu28.txt,1,7081.0,131.67489218711853
8,SavedNetwork/6_6_1_99.pth,dmu29.txt,1,6509.0,140.19562077522278
9,SavedNetwork/6_6_1_99.pth,dmu29.txt,1,6657.0,126.807687997818
8,SavedNetwork/6_6_1_99.pth,dmu30.txt,1,6096.0,139.17737698554993
9,SavedNetwork/6_6_1_99.pth,dmu30.txt,1,6453.0,122.19333600997925
8,SavedNetwork/6_6_1_99.pth,dmu31.txt,1,7318.0,151.6197259426117
9,SavedNetwork/6_6_1_99.pth,dmu31.txt,1,6924.0,142.24831914901733
8,SavedNetwork/6_6_1_99.pth,dmu32.txt,1,6843.0,150.50107097625732
9,SavedNetwork/6_6_1_99.pth,dmu32.txt,1,6647.0,144.39917302131653
8,SavedNetwork/6_6_1_99.pth,dmu33.txt,1,6471.0,150.64770984649658
9,SavedNetwork/6_6_1_99.pth,dmu33.txt,1,6765.0,144.72836112976074
8,SavedNetwork/6_6_1_99.pth,dmu34.txt,1,6645.0,151.03886198997498
9,SavedNetwork/6_6_1_99.pth,dmu34.txt,1,6964.0,145.4484429359436
8,SavedNetwork/6_6_1_99.pth,dmu35.txt,1,6841.0,154.43939518928528
9,SavedNetwork/6_6_1_99.pth,dmu35.txt,1,6755.0,142.98714208602905
8,SavedNetwork/6_6_1_99.pth,dmu36.txt,1,7534.0,225.33036518096924
9,SavedNetwork/6_6_1_99.pth,dmu36.txt,1,7464.0,220.4232931137085
8,SavedNetwork/6_6_1_99.pth,dmu37.txt,1,7864.0,225.05996203422546
9,SavedNetwork/6_6_1_99.pth,dmu37.txt,1,7387.0,213.94460701942444
8,SavedNetwork/6_6_1_99.pth,dmu38.txt,1,7406.0,224.97909903526306
9,SavedNetwork/6_6_1_99.pth,dmu38.txt,1,7813.0,214.52135109901428
8,SavedNetwork/6_6_1_99.pth,dmu39.txt,1,7836.0,224.5596489906311
9,SavedNetwork/6_6_1_99.pth,dmu39.txt,1,7578.0,215.5075821876526
8,SavedNetwork/6_6_1_99.pth,dmu40.txt,1,7192.0,228.6264078617096
9,SavedNetwork/6_6_1_99.pth,dmu40.txt,1,7579.0,212.95410203933716
8,SavedNetwork/6_6_1_99.pth,dmu41.txt,1,4309.0,23.362814903259277
9,SavedNetwork/6_6_1_99.pth,dmu41.txt,1,4640.0,19.53784704208374
8,SavedNetwork/6_6_1_99.pth,dmu42.txt,1,4777.0,23.329729080200195
9,SavedNetwork/6_6_1_99.pth,dmu42.txt,1,5020.0,19.5247859954834
8,SavedNetwork/6_6_1_99.pth,dmu43.txt,1,5040.0,24.044246912002563
9,SavedNetwork/6_6_1_99.pth,dmu43.txt,1,4745.0,19.780771017074585
8,SavedNetwork/6_6_1_99.pth,dmu44.txt,1,4911.0,23.321974992752075
9,SavedNetwork/6_6_1_99.pth,dmu44.txt,1,5157.0,19.970359802246094
8,SavedNetwork/6_6_1_99.pth,dmu45.txt,1,4802.0,22.926828861236572
9,SavedNetwork/6_6_1_99.pth,dmu45.txt,1,4345.0,18.79990315437317
8,SavedNetwork/6_6_1_99.pth,dmu46.txt,1,5641.0,32.53593397140503
9,SavedNetwork/6_6_1_99.pth,dmu46.txt,1,5665.0,28.494224071502686
8,SavedNetwork/6_6_1_99.pth,dmu47.txt,1,5334.0,31.75550389289856
9,SavedNetwork/6_6_1_99.pth,dmu47.txt,1,5125.0,27.360372066497803
8,SavedNetwork/6_6_1_99.pth,dmu48.txt,1,5039.0,31.993458032608032
9,SavedNetwork/6_6_1_99.pth,dmu48.txt,1,5167.0,28.971779108047485
8,SavedNetwork/6_6_1_99.pth,dmu49.txt,1,5155.0,31.221024990081787
9,SavedNetwork/6_6_1_99.pth,dmu49.txt,1,5272.0,27.347532033920288
8,SavedNetwork/6_6_1_99.pth,dmu50.txt,1,5124.0,32.4896981716156
9,SavedNetwork/6_6_1_99.pth,dmu50.txt,1,5532.0,29.127074003219604
8,SavedNetwork/6_6_1_99.pth,dmu51.txt,1,5968.0,52.85057020187378
9,SavedNetwork/6_6_1_99.pth,dmu51.txt,1,6330.0,43.29398488998413
8,SavedNetwork/6_6_1_99.pth,dmu52.txt,1,6186.0,52.09115386009216
9,SavedNetwork/6_6_1_99.pth,dmu52.txt,1,6286.0,41.58232593536377
8,SavedNetwork/6_6_1_99.pth,dmu53.txt,1,6396.0,53.38467836380005
9,SavedNetwork/6_6_1_99.pth,dmu53.txt,1,6210.0,44.47500920295715
8,SavedNetwork/6_6_1_99.pth,dmu54.txt,1,6231.0,53.81752586364746
9,SavedNetwork/6_6_1_99.pth,dmu54.txt,1,6115.0,43.7967050075531
8,SavedNetwork/6_6_1_99.pth,dmu55.txt,1,5993.0,54.17713117599487
9,SavedNetwork/6_6_1_99.pth,dmu55.txt,1,6032.0,44.6615629196167
8,SavedNetwork/6_6_1_99.pth,dmu56.txt,1,6960.0,74.01507806777954
9,SavedNetwork/6_6_1_99.pth,dmu56.txt,1,7022.0,63.76355481147766
8,SavedNetwork/6_6_1_99.pth,dmu57.txt,1,6581.0,75.83534407615662
9,SavedNetwork/6_6_1_99.pth,dmu57.txt,1,6803.0,64.7261381149292
8,SavedNetwork/6_6_1_99.pth,dmu58.txt,1,6844.0,76.39385509490967
9,SavedNetwork/6_6_1_99.pth,dmu58.txt,1,6727.0,65.84585285186768
8,SavedNetwork/6_6_1_99.pth,dmu59.txt,1,6790.0,76.54660391807556
9,SavedNetwork/6_6_1_99.pth,dmu59.txt,1,7017.0,64.32128310203552
8,SavedNetwork/6_6_1_99.pth,dmu60.txt,1,6740.0,74.67987108230591
9,SavedNetwork/6_6_1_99.pth,dmu60.txt,1,6595.0,63.47883486747742
8,SavedNetwork/6_6_1_99.pth,dmu61.txt,1,7633.0,100.18952584266663
9,SavedNetwork/6_6_1_99.pth,dmu61.txt,1,7502.0,94.06956577301025
8,SavedNetwork/6_6_1_99.pth,dmu62.txt,1,7205.0,100.09977698326111
9,SavedNetwork/6_6_1_99.pth,dmu62.txt,1,7653.0,93.93884372711182
8,SavedNetwork/6_6_1_99.pth,dmu63.txt,1,8368.0,99.73063015937805
9,SavedNetwork/6_6_1_99.pth,dmu63.txt,1,7431.0,94.55865097045898
8,SavedNetwork/6_6_1_99.pth,dmu64.txt,1,7686.0,101.48001003265381
9,SavedNetwork/6_6_1_99.pth,dmu64.txt,1,7780.0,92.65639519691467
8,SavedNetwork/6_6_1_99.pth,dmu65.txt,1,7607.0,101.90800094604492
9,SavedNetwork/6_6_1_99.pth,dmu65.txt,1,7639.0,94.91821718215942
8,SavedNetwork/6_6_1_99.pth,dmu66.txt,1,8518.0,144.76010489463806
9,SavedNetwork/6_6_1_99.pth,dmu66.txt,1,8387.0,136.41309690475464
8,SavedNetwork/6_6_1_99.pth,dmu67.txt,1,8503.0,147.98900723457336
9,SavedNetwork/6_6_1_99.pth,dmu67.txt,1,8190.0,136.46387004852295
8,SavedNetwork/6_6_1_99.pth,dmu68.txt,1,8303.0,147.2616548538208
9,SavedNetwork/6_6_1_99.pth,dmu68.txt,1,8736.0,137.56044387817383
8,SavedNetwork/6_6_1_99.pth,dmu69.txt,1,8508.0,147.50851821899414
9,SavedNetwork/6_6_1_99.pth,dmu69.txt,1,8185.0,135.26831912994385
8,SavedNetwork/6_6_1_99.pth,dmu70.txt,1,8756.0,149.6558198928833
9,SavedNetwork/6_6_1_99.pth,dmu70.txt,1,8918.0,138.6140968799591
8,SavedNetwork/6_6_1_99.pth,dmu71.txt,1,9449.0,168.83520817756653
9,SavedNetwork/6_6_1_99.pth,dmu71.txt,1,9372.0,160.68163919448853
8,SavedNetwork/6_6_1_99.pth,dmu72.txt,1,9831.0,167.92469382286072
9,SavedNetwork/6_6_1_99.pth,dmu72.txt,1,9362.0,162.26259398460388
8,SavedNetwork/6_6_1_99.pth,dmu73.txt,1,9268.0,164.4481542110443
9,SavedNetwork/6_6_1_99.pth,dmu73.txt,1,9307.0,159.23535919189453
8,SavedNetwork/6_6_1_99.pth,dmu74.txt,1,9867.0,168.9087779521942
9,SavedNetwork/6_6_1_99.pth,dmu74.txt,1,9375.0,162.7922339439392
8,SavedNetwork/6_6_1_99.pth,dmu75.txt,1,9794.0,167.41495966911316
9,SavedNetwork/6_6_1_99.pth,dmu75.txt,1,9419.0,164.46973395347595
8,SavedNetwork/6_6_1_99.pth,dmu76.txt,1,10251.0,237.3789701461792
9,SavedNetwork/6_6_1_99.pth,dmu76.txt,1,10000.0,233.09665989875793
8,SavedNetwork/6_6_1_99.pth,dmu77.txt,1,10426.0,241.13132500648499
9,SavedNetwork/6_6_1_99.pth,dmu77.txt,1,10395.0,235.23739218711853
8,SavedNetwork/6_6_1_99.pth,dmu78.txt,1,10369.0,248.44784688949585
9,SavedNetwork/6_6_1_99.pth,dmu78.txt,1,9587.0,241.20415782928467
8,SavedNetwork/6_6_1_99.pth,dmu79.txt,1,10183.0,246.40592622756958
9,SavedNetwork/6_6_1_99.pth,dmu79.txt,1,10216.0,235.47503089904785
8,SavedNetwork/6_6_1_99.pth,dmu80.txt,1,9943.0,241.78651404380798
9,SavedNetwork/6_6_1_99.pth,dmu80.txt,1,9804.0,231.5027370452881
8,SavedNetwork/6_6_1_99.pth,ft06.txt,1,68.0,0.882343053817749
9,SavedNetwork/6_6_1_99.pth,ft06.txt,1,70.0,0.7763688564300537
8,SavedNetwork/6_6_1_99.pth,ft10.txt,1,1301.0,3.7238380908966064
9,SavedNetwork/6_6_1_99.pth,ft10.txt,1,1199.0,3.6172139644622803
8,SavedNetwork/6_6_1_99.pth,ft20.txt,1,1610.0,5.713350296020508
9,SavedNetwork/6_6_1_99.pth,ft20.txt,1,1544.0,4.184315919876099
8,SavedNetwork/6_6_1_99.pth,la01.txt,1,840.0,1.7787740230560303
9,SavedNetwork/6_6_1_99.pth,la01.txt,1,735.0,1.7943799495697021
8,SavedNetwork/6_6_1_99.pth,la02.txt,1,808.0,1.7742350101470947
9,SavedNetwork/6_6_1_99.pth,la02.txt,1,812.0,1.653433084487915
8,SavedNetwork/6_6_1_99.pth,la03.txt,1,770.0,1.8111519813537598
9,SavedNetwork/6_6_1_99.pth,la03.txt,1,783.0,1.9402828216552734
8,SavedNetwork/6_6_1_99.pth,la04.txt,1,737.0,1.8717989921569824
9,SavedNetwork/6_6_1_99.pth,la04.txt,1,790.0,1.7336370944976807
8,SavedNetwork/6_6_1_99.pth,la05.txt,1,593.0,1.5717010498046875
9,SavedNetwork/6_6_1_99.pth,la05.txt,1,593.0,1.7417099475860596
8,SavedNetwork/6_6_1_99.pth,la06.txt,1,1046.0,3.1712486743927
9,SavedNetwork/6_6_1_99.pth,la06.txt,1,1025.0,3.240478038787842
8,SavedNetwork/6_6_1_99.pth,la07.txt,1,949.0,2.831533193588257
9,SavedNetwork/6_6_1_99.pth,la07.txt,1,1071.0,3.1782820224761963
8,SavedNetwork/6_6_1_99.pth,la08.txt,1,989.0,2.977475166320801
9,SavedNetwork/6_6_1_99.pth,la08.txt,1,1069.0,3.0651986598968506
8,SavedNetwork/6_6_1_99.pth,la09.txt,1,1167.0,2.970212936401367
9,SavedNetwork/6_6_1_99.pth,la09.txt,1,1032.0,3.0549330711364746
8,SavedNetwork/6_6_1_99.pth,la10.txt,1,969.0,3.243169069290161
9,SavedNetwork/6_6_1_99.pth,la10.txt,1,1034.0,2.9189372062683105
8,SavedNetwork/6_6_1_99.pth,la11.txt,1,1321.0,5.539128065109253
9,SavedNetwork/6_6_1_99.pth,la11.txt,1,1417.0,3.4964730739593506
8,SavedNetwork/6_6_1_99.pth,la12.txt,1,1300.0,5.936895847320557
9,SavedNetwork/6_6_1_99.pth,la12.txt,1,1281.0,3.865673303604126
8,SavedNetwork/6_6_1_99.pth,la13.txt,1,1268.0,5.371268033981323
